path,label,source,width,height,group,stratum
data/unified_waste/included/glass/garbage_classification__005758__ccc819fee352.jpg,glass,trashnet,512,384,2806,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005759__d90708c39792.jpg,glass,garbage_classification,225,225,2807,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005760__7d521e4fd425.jpg,glass,garbage_classification,156,323,2808,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005761__c7e82b81c2b4.jpg,glass,garbage_classification,640,640,2809,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005762__23da3eaa6679.jpg,glass,garbage_classification,275,183,2810,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005763__9d583b426560.jpg,glass,garbage_classification,400,400,2811,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005765__e8b023f15446.jpg,glass,trashnet,512,384,2812,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005766__2bf375b0be55.jpg,glass,trashnet,512,384,2813,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005767__7fb880871b52.jpg,glass,garbage_classification,268,188,2814,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005768__50f0f978f3c4.jpg,glass,garbage_classification,736,981,2815,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005769__09c78a6ac12f.jpg,glass,garbage_classification,137,225,2816,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005770__237b49463893.jpg,glass,trashnet,512,384,2817,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005771__9cd971d6c3d7.jpg,glass,garbage_classification,240,210,2818,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005772__e35e62722259.jpg,glass,garbage_classification,183,275,2819,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005773__c8133df6471c.jpg,glass,trashnet,512,384,2820,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005774__fe193ec50e52.jpg,glass,garbage_classification,169,225,2821,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005775__26888fb34706.jpg,glass,garbage_classification,169,225,2822,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005776__11450c727682.jpg,glass,garbage_classification,720,960,2823,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005777__f31bb9e90e35.jpg,glass,trashnet,512,384,2824,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005778__5779f7b67e77.jpg,glass,trashnet,512,384,7848,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005779__c26ebd44c41a.jpg,glass,garbage_classification,283,264,2825,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005780__e24b6f27d6d3.jpg,glass,garbage_classification,225,225,2826,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005781__35164a96d33c.jpg,glass,garbage_classification,230,219,2827,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005782__77b18466af60.jpg,glass,garbage_classification,254,199,2828,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005783__d1664abdcae4.jpg,glass,trashnet,512,384,2829,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005784__8b272b9cf2ea.jpg,glass,garbage_classification,215,234,2830,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005785__935b94b2a248.jpg,glass,garbage_classification,183,275,2831,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005786__f6c6a98f3576.jpg,glass,garbage_classification,187,269,2832,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005787__c6a291249d45.jpg,glass,trashnet,512,384,2833,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005788__c736b7fa7095.jpg,glass,garbage_classification,474,576,2834,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005789__95f2ae7f30fa.jpg,glass,garbage_classification,200,200,2835,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005790__4f837df976a7.jpg,glass,garbage_classification,225,225,2836,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005791__a7fbea5cdb4a.jpg,glass,garbage_classification,225,225,2837,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005792__cef1f35a49ce.jpg,glass,garbage_classification,768,1024,2838,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005793__ef84dcbebfa4.jpg,glass,trashnet,512,384,2839,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005794__0be0487c0a18.jpg,glass,garbage_classification,161,314,2840,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005795__6ab1a8a5c9dc.jpg,glass,trashnet,512,384,2841,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005796__7b1c65c9d0e8.jpg,glass,garbage_classification,474,474,2842,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005797__e87bc9348a07.jpg,glass,garbage_classification,150,200,2843,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005798__3fff05fa5832.jpg,glass,garbage_classification,259,194,2844,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005799__7c340f490e71.jpg,glass,trashnet,512,384,2845,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005800__553ec84f66cf.jpg,glass,garbage_classification,794,637,2846,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005801__229d8193ce31.jpg,glass,garbage_classification,166,304,2847,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005802__b8c0b84df94f.jpg,glass,garbage_classification,183,275,2848,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005803__78656fcb0346.jpg,glass,garbage_classification,225,225,2849,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005804__d1e7dc9e9f6a.jpg,glass,garbage_classification,225,225,2850,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005805__591cd230da8d.jpg,glass,trashnet,512,384,2851,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005806__f1fb249b8af9.jpg,glass,trashnet,512,384,2852,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005807__fccb6a078a38.jpg,glass,garbage_classification,183,275,2853,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005808__d8ea86d551d4.jpg,glass,garbage_classification,277,182,2854,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005809__86c2c89d8edd.jpg,glass,garbage_classification,224,224,2855,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005810__509a14fc0895.jpg,glass,garbage_classification,474,355,2856,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005811__3040addb94be.jpg,glass,trashnet,512,384,2857,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005812__bf98db7a4caa.jpg,glass,garbage_classification,169,225,2858,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005813__aef4ca8675bc.jpg,glass,trashnet,512,384,2859,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005814__abe7f417cd9c.jpg,glass,garbage_classification,149,339,2860,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005815__e4e59176741e.jpg,glass,garbage_classification,275,183,2861,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005816__75ad2cec4e2b.jpg,glass,garbage_classification,225,225,2862,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005817__ba4438e4cce5.jpg,glass,garbage_classification,226,223,2863,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005818__51bd5c3dc9db.jpg,glass,garbage_classification,235,214,2864,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005819__bc7a5243cfee.jpg,glass,garbage_classification,500,500,2865,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005820__7b1a5a17c82e.jpg,glass,garbage_classification,1280,501,2866,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005821__7afcc34122fb.jpg,glass,trashnet,512,384,2867,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005822__fbb8681b7bbd.jpg,glass,garbage_classification,1140,1140,2868,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005823__c0eeff23716c.jpg,glass,garbage_classification,1200,1600,2869,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005824__b15b4d4ddf40.jpg,glass,trashnet,512,384,2870,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005825__835845bcb68a.jpg,glass,trashnet,512,384,2871,glass|trashnet
data/unified_waste/included/glass/garbage_classification__005826__7b83e9fb68e4.jpg,glass,garbage_classification,570,426,2872,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005828__5e8b1f3b7dc2.jpg,glass,garbage_classification,304,447,2873,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005829__c33ba0aa5101.jpg,glass,garbage_classification,183,275,2874,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005830__33cc2548ccb4.jpg,glass,garbage_classification,174,523,2875,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005831__93eb72b84b71.jpg,glass,garbage_classification,474,631,2876,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005832__426a54c0a8ac.jpg,glass,garbage_classification,474,427,2877,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005833__dbdc8b89886b.jpg,glass,garbage_classification,943,859,2878,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005834__4a864ac0a75f.jpg,glass,garbage_classification,500,387,2879,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005835__63bec88475a8.jpg,glass,garbage_classification,225,225,2880,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005836__00317de85310.jpg,glass,garbage_classification,225,225,2881,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005837__cb921deba63d.jpg,glass,garbage_classification,212,238,2882,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005838__d076be87aed0.jpg,glass,garbage_classification,264,297,2883,glass|garbage_classification
data/unified_waste/included/glass/garbage_classification__005839__8ead3b3c5734.jpg,glass,garbage_classification,215,235,2884,glass|garbage_classification
